,dimCustomerMasterId,distance,seasonYear,events_prior,attended_prior,events_last,attended_last,tenure,atp_last,product_current,product_last,Label,Score
23876,113683,59.73,2023,1,1,1,1,0,37.0,None,Individual,None,1.0
23878,113695,19.18,2022,30,21,17,8,1,97.22,Full Season,Full Season,Individual,0.74
23879,113695,19.18,2023,48,38,18,17,2,170.24,None,Full Season,None,1.0
23881,113696,10.85,2022,30,22,17,9,1,40.42,None,Full Season,Individual,0.96
23882,113696,10.85,2023,31,23,1,1,2,0.0,None,None,None,1.0
23883,113699,1604.84,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
23884,113702,26.81,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
23885,113703,11.36,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
23886,113703,11.36,2023,1,0,0,0,1,0.0,None,None,None,1.0
23888,113704,33.3,2022,30,18,17,5,1,44.35,Individual,Full Season,Individual,0.82
23889,113704,33.3,2023,31,19,1,1,2,0.0,None,Individual,None,1.0
23890,113705,11.36,2022,1,0,1,0,0,32.0,None,Individual,None,1.0
23891,113705,11.36,2023,1,0,0,0,1,0.0,None,None,None,1.0
23892,113706,1686.37,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
23893,113706,1686.37,2023,1,0,0,0,1,0.0,None,None,None,1.0
23895,113708,2.83,2022,30,26,17,13,1,53.53,Individual,Full Season,Individual,0.74
23896,113708,2.83,2023,31,26,1,0,2,0.0,None,Individual,None,1.0
23897,113710,22.4,2022,1,0,1,0,0,42.0,None,Individual,None,1.0
23898,113710,22.4,2023,1,0,0,0,1,0.0,None,None,None,1.0
23899,113711,17.91,2023,1,1,1,1,0,40.0,None,Individual,None,0.98
23901,113715,11.45,2022,30,30,17,17,1,53.53,Full Season,Full Season,Full Season,0.97
23902,113715,11.45,2023,48,48,18,18,2,63.23,None,Full Season,None,1.0
23903,113716,196.93,2022,1,1,1,1,0,0.0,None,None,None,0.9927
23904,113716,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
23905,113718,23.26,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
23906,113718,23.26,2023,1,0,0,0,1,0.0,None,None,None,1.0
23908,113723,196.93,2022,13,13,0,0,1,0.0,None,None,None,0.988
23909,113723,196.93,2023,13,13,0,0,2,0.0,None,None,None,1.0
23911,113728,196.93,2022,13,13,0,0,1,0.0,None,None,None,0.988
23912,113728,196.93,2023,13,13,0,0,2,0.0,None,None,None,1.0
23913,113729,196.93,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
23915,113735,52.24,2022,30,29,17,16,1,20.83,Individual,Full Season,Individual,0.97
23916,113735,52.24,2023,31,30,1,1,2,0.0,None,Individual,None,1.0
23917,113742,196.93,2022,1,0,1,0,0,33.0,None,Individual,None,0.9835
23918,113742,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
23919,113747,1.84,2023,1,1,1,1,0,98.0,None,Individual,None,0.99
23921,113748,85.72,2022,13,13,0,0,1,0.0,None,None,None,0.965
23922,113748,85.72,2023,13,13,0,0,2,0.0,None,None,None,1.0
23923,113752,937.82,2023,1,0,1,0,0,61.0,None,Individual,None,0.9662
23924,113753,1865.21,2022,1,1,1,1,0,28.0,None,Individual,None,1.0
23925,113753,1865.21,2023,1,1,0,0,1,0.0,None,None,None,1.0
23926,113754,929.59,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
23927,113767,196.93,2022,1,0,1,0,0,0.0,None,None,None,0.99
23928,113767,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
23929,113773,1586.69,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
23930,113773,1586.69,2023,1,0,0,0,1,0.0,None,None,None,1.0
23931,113775,7.19,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
23932,113775,7.19,2023,1,0,0,0,1,0.0,None,None,None,1.0
23933,113777,202.65,2022,1,0,1,0,0,80.0,None,Individual,None,1.0
23934,113777,202.65,2023,1,0,0,0,1,0.0,None,None,None,1.0
23935,113779,196.93,2023,1,1,1,1,0,31.0,None,Individual,None,1.0
23936,113781,196.93,2022,1,0,1,0,0,33.0,None,Individual,None,0.9835
23937,113781,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
23938,113782,196.93,2022,1,0,1,0,0,0.0,None,None,None,0.99
23939,113782,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
23940,113786,38.34,2023,1,0,1,0,0,129.0,None,Individual,None,1.0
23941,113793,33.3,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
23942,113799,29.38,2023,1,0,1,0,0,83.0,None,Individual,None,1.0
23943,113800,17.0,2022,1,0,1,0,0,75.0,None,Individual,None,1.0
23944,113800,17.0,2023,1,0,0,0,1,0.0,None,None,None,1.0
23945,113803,196.93,2023,1,1,1,1,0,68.0,None,Individual,None,1.0
23947,113804,164.2,2022,30,30,17,17,1,20.59,Individual,Full Season,Individual,0.99
23948,113804,164.2,2023,31,31,1,1,2,0.0,None,Individual,None,1.0
23949,113806,33.3,2022,1,0,1,0,0,28.0,None,Individual,None,0.8946
23950,113806,33.3,2023,1,0,0,0,1,0.0,None,None,None,1.0
23951,113809,76.98,2022,2,0,2,0,0,46.86,None,Individual,None,0.95
23952,113809,76.98,2023,2,0,0,0,1,0.0,None,None,None,1.0
23953,113814,26.75,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
23954,113818,63.09,2022,1,0,1,0,0,0.0,None,None,None,1.0
23955,113818,63.09,2023,1,0,0,0,1,0.0,None,None,None,1.0
23956,113820,19.63,2023,1,1,1,1,0,44.0,None,Individual,None,1.0
23957,113829,1935.71,2022,1,1,1,1,0,38.0,None,Individual,None,1.0
23958,113829,1935.71,2023,1,1,0,0,1,0.0,None,None,None,1.0
23959,113830,18.51,2022,2,0,2,0,0,31.82,None,Individual,None,0.98
23960,113830,18.51,2023,2,0,0,0,1,0.0,None,None,None,1.0
23961,113841,196.93,2022,1,0,1,0,0,0.0,None,None,None,0.99
23962,113841,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
23963,113846,12.75,2023,2,2,2,2,0,33.5,None,Flex Plan,None,1.0
23964,113847,196.93,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
23965,113847,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
23966,113851,960.35,2022,1,0,1,0,0,33.33,None,Individual,None,1.0
23967,113851,960.35,2023,1,0,0,0,1,0.0,None,None,None,1.0
23968,113871,63.09,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
23969,113871,63.09,2023,1,0,0,0,1,0.0,None,None,None,1.0
23970,113872,196.93,2022,1,0,1,0,0,38.0,None,Individual,None,1.0
23971,113872,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
23972,113881,196.93,2022,1,0,1,0,0,83.0,None,Individual,None,1.0
23973,113881,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
23974,113886,32.18,2022,1,1,1,1,0,30.0,None,Individual,None,1.0
23975,113886,32.18,2023,1,1,0,0,1,0.0,None,None,None,1.0
23976,113895,29.38,2022,1,0,1,0,0,105.0,None,Individual,None,0.79
23977,113895,29.38,2023,1,0,0,0,1,0.0,None,None,None,1.0
23979,113907,19.18,2022,30,21,17,8,1,144.12,Full Season,Full Season,Full Season,0.88
23980,113907,19.18,2023,48,32,18,11,2,145.92,None,Full Season,None,1.0
23981,113908,1724.71,2023,1,1,1,1,0,33.0,None,Individual,None,1.0
23982,113909,1873.63,2023,1,0,1,0,0,77.0,None,Individual,None,1.0
23983,113911,196.93,2022,1,0,1,0,0,38.0,None,Individual,None,1.0
23984,113911,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
23985,113912,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
23986,113912,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
23987,113916,196.93,2022,1,0,1,0,0,0.0,None,None,None,0.99
23988,113916,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
23990,113926,46.24,2022,30,30,17,17,1,45.29,Individual,Full Season,Individual,0.98
23991,113926,46.24,2023,31,31,1,1,2,0.0,None,Individual,None,1.0
23993,113931,38.2,2022,13,13,0,0,1,0.0,None,None,None,1.0
23994,113931,38.2,2023,13,13,0,0,2,0.0,None,None,None,1.0
23995,113949,29.7,2023,1,1,1,1,0,20.0,None,Individual,None,1.0
23996,113952,196.93,2023,1,0,1,0,0,38.0,None,Individual,None,1.0
23997,113957,11.04,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
23998,113965,1430.39,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
23999,113965,1430.39,2023,1,0,0,0,1,0.0,None,None,None,1.0
24001,113969,23.26,2022,13,13,0,0,1,0.0,None,None,None,1.0
24002,113969,23.26,2023,13,13,0,0,2,0.0,None,None,None,1.0
24003,113971,46.24,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
24004,113971,46.24,2023,1,0,0,0,1,0.0,None,None,None,1.0
24006,113982,51.7,2022,13,13,0,0,1,0.0,None,None,None,1.0
24007,113982,51.7,2023,13,13,0,0,2,0.0,None,None,None,1.0
24008,113992,441.67,2023,1,0,1,0,0,33.0,None,Individual,None,0.9997
24009,113994,59.13,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
24011,114008,953.07,2022,30,29,17,16,1,45.29,Individual,Full Season,Individual,0.85
24012,114008,953.07,2023,31,30,1,1,2,0.0,None,Individual,None,1.0
24013,114021,196.93,2022,1,0,1,0,0,33.0,None,Individual,None,0.9835
24014,114021,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24015,114039,47.99,2023,1,1,1,1,0,53.0,None,Individual,None,1.0
24016,114042,183.25,2022,1,0,1,0,0,33.0,None,Individual,None,0.9967
24017,114042,183.25,2023,1,0,0,0,1,0.0,None,None,None,1.0
24019,114047,17.91,2022,30,25,17,12,1,45.29,Individual,Full Season,Individual,0.95
24020,114047,17.91,2023,31,25,1,0,2,0.0,None,Individual,None,1.0
24021,114048,52.21,2023,1,0,1,0,0,64.0,None,Individual,None,1.0
24022,114054,1679.48,2022,1,0,1,0,0,32.0,None,Individual,None,1.0
24023,114054,1679.48,2023,1,0,0,0,1,0.0,None,None,None,1.0
24024,114055,11.08,2023,1,0,1,0,0,60.0,None,Individual,None,1.0
24026,114072,46.07,2022,13,13,0,0,1,0.0,None,None,None,1.0
24027,114072,46.07,2023,13,13,0,0,2,0.0,None,None,None,1.0
24029,114075,21.65,2022,30,26,17,13,1,53.53,Individual,Full Season,Individual,0.9
24030,114075,21.65,2023,31,27,1,1,2,0.0,None,Individual,None,1.0
24031,114081,30.51,2022,1,0,1,0,0,28.0,None,Individual,None,0.96
24032,114081,30.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
24034,114088,46.25,2022,1,1,0,0,1,0.0,None,None,None,1.0
24035,114088,46.25,2023,1,1,0,0,2,0.0,None,None,None,1.0
24036,114091,196.93,2022,1,0,1,0,0,47.0,None,Individual,None,0.9797
24037,114091,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24038,114093,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
24039,114093,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24040,114095,158.52,2022,1,0,1,0,0,30.0,None,Individual,None,0.9989
24041,114095,158.52,2023,1,0,0,0,1,0.0,None,None,None,1.0
24042,114105,196.93,2023,1,0,1,0,0,52.0,None,Individual,None,1.0
24044,114110,38.15,2022,13,13,0,0,1,0.0,None,None,None,1.0
24045,114110,38.15,2023,13,13,0,0,2,0.0,None,None,None,1.0
24046,114114,149.03,2023,2,2,2,2,0,33.5,None,Flex Plan,None,1.0
24047,114116,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
24048,114116,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24049,114119,196.93,2023,1,0,1,0,0,60.0,None,Individual,None,0.9542
24050,114127,9.54,2023,1,1,1,1,0,44.0,None,Individual,None,1.0
24051,114129,196.93,2023,1,0,1,0,0,46.0,None,Individual,None,1.0
24052,114132,6.76,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
24053,114132,6.76,2023,1,0,0,0,1,0.0,None,None,None,1.0
24054,114136,52.45,2022,1,0,1,0,0,35.0,None,Individual,None,0.7082
24055,114136,52.45,2023,1,0,0,0,1,0.0,None,None,None,1.0
24056,114142,160.35,2022,1,0,1,0,0,80.0,None,Individual,None,1.0
24057,114142,160.35,2023,1,0,0,0,1,0.0,None,None,None,1.0
24059,114150,53.53,2022,30,30,17,17,1,53.53,Individual,Full Season,Individual,0.91
24060,114150,53.53,2023,31,31,1,1,2,0.0,None,Individual,None,1.0
24061,114164,61.71,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
24062,114168,196.93,2022,1,0,1,0,0,77.0,None,Individual,None,1.0
24063,114168,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24064,114182,48.37,2022,1,1,1,1,0,28.0,None,Individual,None,1.0
24065,114182,48.37,2023,1,1,0,0,1,0.0,None,None,None,1.0
24066,114184,2.83,2022,1,0,1,0,0,75.0,Individual,Individual,None,1.0
24067,114184,2.83,2023,2,0,1,0,1,53.0,None,Individual,None,1.0
24068,114205,62.69,2022,1,0,1,0,0,37.0,None,Individual,None,1.0
24069,114205,62.69,2023,1,0,0,0,1,0.0,None,None,None,1.0
24070,114208,17.84,2022,2,0,2,0,0,44.0,Individual,Individual,Individual,0.72
24071,114208,17.84,2023,3,0,1,0,1,37.0,None,Individual,None,1.0
24072,114227,196.93,2023,1,0,1,0,0,24.0,None,Individual,None,1.0
24073,114228,18.51,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
24074,114228,18.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
24075,114235,196.93,2023,1,0,1,0,0,33.0,None,Individual,None,0.9835
24076,114241,196.93,2022,1,0,1,0,0,118.0,None,Individual,None,1.0
24077,114241,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24078,114245,196.93,2023,1,0,1,0,0,70.0,None,Individual,None,0.9495
24079,114266,196.93,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
24080,114266,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24081,114269,47.39,2022,1,0,1,0,0,52.0,None,Individual,None,0.99
24082,114269,47.39,2023,1,0,0,0,1,0.0,None,None,None,1.0
24084,114271,24.84,2022,30,26,17,13,1,18.42,Individual,Full Season,Individual,0.89
24085,114271,24.84,2023,31,27,1,1,2,0.0,None,Individual,None,1.0
24086,114279,55.5,2022,17,15,17,15,0,24.71,Individual,Full Season,Individual,0.86
24087,114279,55.5,2023,18,16,1,1,1,0.0,None,Individual,None,1.0
24088,114280,45.93,2023,1,0,1,0,0,47.0,None,Individual,None,0.975
24089,114282,9.54,2023,1,0,1,0,0,26.0,None,Individual,None,1.0
24090,114286,196.93,2022,1,1,1,1,0,0.0,None,None,None,0.9927
24091,114286,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
24092,114289,46.25,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
24093,114291,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
24094,114291,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24096,114295,22.4,2022,13,13,0,0,1,0.0,None,None,None,1.0
24097,114295,22.4,2023,13,13,0,0,2,0.0,None,None,None,1.0
24098,114301,47.74,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
24099,114301,47.74,2023,1,0,0,0,1,0.0,None,None,None,1.0
24100,114312,157.69,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
24101,114315,48.6,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
24102,114315,48.6,2023,1,0,0,0,1,0.0,None,None,None,1.0
24103,114325,27.58,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
24104,114325,27.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
24105,114328,196.93,2022,1,1,1,1,0,55.0,None,Individual,None,1.0
24106,114328,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
24108,114333,55.5,2022,13,13,0,0,1,0.0,None,None,None,1.0
24109,114333,55.5,2023,13,13,0,0,2,0.0,None,None,None,1.0
24110,114334,196.93,2022,1,0,1,0,0,47.0,None,Individual,None,0.9797
24111,114334,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24112,114337,22.4,2022,1,0,1,0,0,28.0,None,Individual,None,0.8893
24113,114337,22.4,2023,1,0,0,0,1,0.0,None,None,None,1.0
24114,114343,1779.72,2022,1,0,1,0,0,32.0,None,Individual,None,1.0
24115,114343,1779.72,2023,1,0,0,0,1,0.0,None,None,None,1.0
24117,114346,16.19,2022,13,13,0,0,1,0.0,None,None,None,1.0
24118,114346,16.19,2023,13,13,0,0,2,0.0,None,None,None,1.0
24119,114349,196.93,2022,1,1,1,1,0,38.0,None,Individual,None,1.0
24120,114349,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
24121,114350,14.62,2022,1,1,1,1,0,28.0,None,Individual,None,0.97
24122,114350,14.62,2023,1,1,0,0,1,0.0,None,None,None,1.0
24123,114352,196.93,2023,1,1,1,1,0,33.0,None,Individual,None,0.98
24124,114360,76.98,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
24125,114360,76.98,2023,1,0,0,0,1,0.0,None,None,None,1.0
24126,114363,196.93,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
24127,114363,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24128,114367,65.22,2022,1,0,1,0,0,42.0,None,Individual,None,0.931
24129,114367,65.22,2023,1,0,0,0,1,0.0,None,None,None,1.0
24130,114369,50.84,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
24131,114369,50.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
24132,114372,42.31,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
24133,114372,42.31,2023,1,0,0,0,1,0.0,None,None,None,1.0
24134,114375,1440.19,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
24135,114383,10.5,2022,3,0,3,0,0,82.0,None,Individual,None,0.96
24136,114383,10.5,2023,3,0,0,0,1,0.0,None,None,None,1.0
24137,114385,76.98,2022,1,0,1,0,0,35.0,None,Individual,None,0.6564
24138,114385,76.98,2023,1,0,0,0,1,0.0,None,None,None,1.0
24139,114388,17.84,2022,1,0,1,0,0,50.0,None,Individual,None,1.0
24140,114388,17.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
24141,114394,45.06,2022,1,0,1,0,0,33.0,None,Individual,None,1.0
24142,114394,45.06,2023,1,0,0,0,1,0.0,None,None,None,1.0
24143,114404,196.93,2023,1,0,1,0,0,52.0,None,Individual,None,1.0
24144,114409,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
24145,114409,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24146,114414,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
24147,114414,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24148,114415,46.07,2022,17,17,17,17,0,82.35,Full Season,Full Season,Full Season,0.72
24149,114415,46.07,2023,35,35,18,18,1,63.23,None,Full Season,None,1.0
24150,114421,196.93,2022,1,1,1,1,0,38.0,None,Individual,None,1.0
24151,114421,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
24152,114439,196.93,2022,1,0,1,0,0,33.0,None,Individual,None,0.9835
24153,114439,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24154,114443,196.93,2022,1,1,1,1,0,35.0,None,Individual,None,0.9457
24155,114443,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
24156,114448,38.67,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
24157,114452,52.45,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
24158,114457,35.1,2023,1,1,1,1,0,83.0,None,Individual,None,1.0
24159,114462,8.55,2022,1,0,1,0,0,32.0,None,Individual,None,1.0
24160,114462,8.55,2023,1,0,0,0,1,0.0,None,None,None,1.0
24161,114465,196.93,2022,1,1,1,1,0,30.0,None,Individual,None,1.0
24162,114465,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
24163,114476,19.63,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
24164,114483,196.93,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
24165,114483,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24166,114484,74.59,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
24167,114492,1858.93,2023,1,1,1,1,0,59.0,None,Individual,None,1.0
24168,114493,28.66,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
24169,114493,28.66,2023,1,0,0,0,1,0.0,None,None,None,1.0
24170,114513,1428.34,2022,1,0,1,0,0,65.0,None,Individual,None,1.0
24171,114513,1428.34,2023,1,0,0,0,1,0.0,None,None,None,1.0
24173,114518,41.92,2022,7,7,0,0,1,0.0,None,None,None,1.0
24174,114518,41.92,2023,7,7,0,0,2,0.0,None,None,None,1.0
24175,114519,196.93,2022,6,2,6,2,0,0.0,None,None,None,0.9153
24176,114519,196.93,2023,6,2,0,0,1,0.0,None,None,None,1.0
24178,114520,46.25,2022,30,19,17,6,1,24.89,Full Season,Full Season,Full Season,0.84
24179,114520,46.25,2023,48,32,18,13,2,29.18,None,Full Season,None,1.0
24180,114526,1735.5,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
24181,114526,1735.5,2023,1,0,0,0,1,0.0,None,None,None,1.0
24183,114531,17.0,2022,30,30,17,17,1,45.29,Individual,Full Season,Individual,0.51
24184,114531,17.0,2023,31,31,1,1,2,0.0,None,Individual,None,1.0
24185,114532,196.93,2023,1,0,1,0,0,40.0,None,Individual,None,1.0
24186,114533,10.5,2023,1,0,1,0,0,47.0,None,Individual,None,1.0
24187,114536,46.25,2023,1,1,1,1,0,32.0,None,Individual,None,1.0
24188,114538,47.39,2022,17,15,17,15,0,20.59,Individual,Full Season,Full Season,0.5967
24189,114538,47.39,2023,18,16,1,1,1,0.0,None,Individual,None,1.0
24190,114546,20.13,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
24191,114549,11.98,2023,1,0,1,0,0,47.0,None,None,None,0.9933
24192,114557,196.93,2022,1,1,1,1,0,0.0,None,None,None,0.9927
24193,114557,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
24194,114571,196.93,2022,1,0,1,0,0,33.0,None,Individual,None,0.9835
24195,114571,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24196,114579,196.93,2022,1,1,1,1,0,0.0,None,None,None,0.9927
24197,114579,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
24198,114624,196.93,2023,1,0,1,0,0,60.0,None,Individual,None,0.9542
24200,114631,5.68,2022,30,19,17,6,1,25.79,Individual,Full Season,Individual,0.95
24201,114631,5.68,2023,31,19,1,0,2,0.0,None,Individual,None,1.0
24202,114637,196.93,2022,1,1,1,1,0,100.0,None,Individual,None,0.99
24203,114637,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
24205,114641,179.63,2022,30,24,17,11,1,42.78,Individual,Full Season,Individual,0.93
24206,114641,179.63,2023,31,25,1,1,2,0.0,None,Individual,None,1.0
24207,114650,452.26,2022,1,0,1,0,0,70.0,None,Individual,None,0.9992
24208,114650,452.26,2023,1,0,0,0,1,0.0,None,None,None,1.0
24209,114654,47.74,2022,17,17,17,17,0,24.71,Individual,Full Season,Individual,0.84
24210,114654,47.74,2023,18,18,1,1,1,0.0,None,Individual,None,1.0
24211,114657,7.19,2022,1,0,1,0,0,45.0,None,Individual,None,0.746
24212,114657,7.19,2023,1,0,0,0,1,0.0,None,None,None,1.0
24214,114659,1770.78,2022,30,22,17,9,1,20.59,Individual,Full Season,Individual,0.98
24215,114659,1770.78,2023,31,23,1,1,2,0.0,None,Individual,None,1.0
24217,114664,67.51,2022,30,19,17,6,1,144.12,Full Season,Full Season,Full Season,0.93
24218,114664,67.51,2023,48,31,18,12,2,147.62,None,Full Season,None,1.0
24219,114665,1711.86,2023,2,1,2,1,0,607.14,None,None,None,0.97
24220,114670,1458.04,2022,1,0,1,0,0,100.0,None,Individual,None,1.0
24221,114670,1458.04,2023,1,0,0,0,1,0.0,None,None,None,1.0
24223,114671,196.93,2022,13,13,0,0,1,0.0,None,None,None,0.988
24224,114671,196.93,2023,13,13,0,0,2,0.0,None,None,None,1.0
24225,114679,20.13,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
24227,114683,50.84,2022,30,25,17,12,1,156.47,Individual,Full Season,Individual,0.85
24228,114683,50.84,2023,31,26,1,1,2,0.0,None,Individual,None,1.0
24229,114685,10.85,2023,1,0,1,0,0,70.0,None,Individual,None,0.9975
24231,114687,17.84,2022,30,20,17,7,1,28.82,Individual,Full Season,Individual,0.92
24232,114687,17.84,2023,31,21,1,1,2,0.0,None,Individual,None,1.0
24233,114691,13.37,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
24234,114691,13.37,2023,1,0,0,0,1,0.0,None,None,None,1.0
24236,114693,1.84,2022,30,19,17,6,1,97.22,Individual,Full Season,Individual,0.85
24237,114693,1.84,2023,31,20,1,1,2,0.0,None,Individual,None,1.0
24238,114696,286.34,2022,1,0,1,0,0,45.0,Individual,Individual,None,1.0
24239,114696,286.34,2023,2,1,1,1,1,46.0,None,Individual,None,1.0
24240,114704,13.37,2022,1,0,1,0,0,70.0,None,Individual,None,0.98
24241,114704,13.37,2023,1,0,0,0,1,0.0,None,None,None,1.0
24243,114708,23.21,2022,13,13,0,0,1,0.0,None,None,None,1.0
24244,114708,23.21,2023,13,13,0,0,2,0.0,None,None,None,1.0
24245,114722,37.83,2022,1,1,1,1,0,28.0,None,Individual,None,1.0
24246,114722,37.83,2023,1,1,0,0,1,0.0,None,None,None,0.9084
24247,114730,262.55,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
24248,114730,262.55,2023,1,0,0,0,1,0.0,None,None,None,1.0
24249,114731,196.93,2023,1,1,1,1,0,101.0,None,Individual,None,1.0
24250,114741,2.83,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
24251,114741,2.83,2023,1,0,0,0,1,0.0,None,None,None,1.0
24252,114742,196.93,2022,1,0,1,0,0,35.0,None,Individual,None,0.9854
24253,114742,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24254,114744,5.77,2022,1,0,1,0,0,28.0,None,Individual,None,0.9867
24255,114744,5.77,2023,1,0,0,0,1,0.0,None,None,None,1.0
24257,114746,19.18,2022,13,13,0,0,1,0.0,None,None,None,1.0
24258,114746,19.18,2023,13,13,0,0,2,0.0,None,None,None,1.0
24259,114748,1645.81,2022,2,0,2,0,0,28.0,None,Individual,None,0.98
24260,114748,1645.81,2023,2,0,0,0,1,0.0,None,None,None,1.0
24261,114758,196.93,2022,1,0,1,0,0,30.0,None,Half Season,None,1.0
24262,114758,196.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
24263,114760,196.93,2023,1,0,1,0,0,55.0,None,Individual,None,1.0
24264,114764,1956.87,2023,1,0,1,0,0,49.0,None,Individual,None,1.0
24266,114765,48.37,2022,16,15,3,2,1,0.0,None,None,None,0.9
24267,114765,48.37,2023,16,15,0,0,2,0.0,None,None,None,1.0
24268,114769,41.92,2023,1,1,1,1,0,23.0,None,Individual,None,1.0
24270,114771,56.08,2022,30,29,17,16,1,37.06,Individual,Full Season,Individual,0.99
24271,114771,56.08,2023,31,30,1,1,2,0.0,None,Individual,None,1.0
24272,114778,8.55,2022,1,0,1,0,0,100.0,None,Individual,None,1.0
24273,114778,8.55,2023,1,0,0,0,1,0.0,None,None,None,1.0
24274,114783,196.93,2022,1,0,1,0,0,33.0,None,Individual,None,0.9835
